ticker,name,last_close,ma240,ma240_change_pct
1802.TW,台玻,66.19999694824219,34.221249945958455,3.2834505658954294
2486.TW,一詮,253.5,100.76124998728434,3.2804318609934713
6426.TW,統新,209.5,98.41583309173583,3.246477947854687
4967.TW,十銓,285.5,134.87750002543132,3.221918257069789
2345.TW,智邦,2210.0,1099.2,3.1192832684459937
3054.TW,立萬利,67.30000305175781,32.35333340167999,3.1051859311768792
6451.TW,訊芯-KY,397.5,182.45208333333332,3.102116738480354
6531.TW,愛普*,820.0,387.18958333333336,3.053608659007234
6442.TW,光聖,2005.0,1096.11875,3.0527802315537755
6672.TW,騰輝電子-KY,208.0,96.16708307266235,3.050422151117016
7822.TW,倍利科,1315.0,743.7520833333333,2.9904654752116677
2455.TW,全新,316.0,164.3674999554952,2.9876931319884337
2408.TW,南亞科,235.0,133.67187504768373,2.9855992670350107
3583.TW,辛耘,772.0,372.6625,2.9833732498157683
2344.TW,華邦電,92.69999694824219,55.88875000476837,2.907317962069822
3229.TW,晟鈦,37.45000076293945,18.36062500079473,2.8990753672527125
3026.TW,禾伸堂,236.0,105.66458339691162,2.8895659825585174
8438.TW,昶昕,88.9000015258789,41.95083340009054,2.864790873440448
1727.TW,中華化,83.19999694824219,38.2875,2.830093638683606
8039.TW,台虹,139.5,73.73541658719381,2.7898142204828558
3715.TW,定穎投控,177.5,106.2740620136261,2.7539891470694133
6789.TW,采鈺,555.0,274.2083333333333,2.721391054607314
8210.TW,勤誠,1120.0,726.4729166666667,2.663848153589332
6805.TW,富世達,2070.0,1249.48125,2.6527936575313493
3030.TW,德律,344.5,180.91875,2.578610408939497
3006.TW,晶豪科,175.0,96.06708323160807,2.5672850348074094
1717.TW,長興,81.69999694824219,43.661458388964334,2.559397132991892
6770.TW,力積電,53.5,34.09312495390574,2.477926038878686
2489.TW,瑞軒,42.0,20.22431675195694,2.451547988990499
4927.TW,泰鼎-KY,56.70000076293945,29.792771967252097,2.395830263973364
7795.TW,長廣,408.0,237.85416666666666,2.385436283741371
1303.TW,南亞,91.5999984741211,52.22375004291534,2.3413992692616015
4919.TW,新唐,144.5,69.70125002861023,2.328782186481626
3535.TW,晶彩科,126.0,79.94375014305115,2.300992529596302
6257.TW,矽格,177.5,103.76875003178914,2.236900447418466
8150.TW,南茂,67.0,40.95270837942759,2.2135444777645175
6139.TW,亞翔,671.0,436.47083333333336,2.205527233700044
1721.TW,三晃,25.100000381469727,14.310000042120615,2.200598121757813
8110.TW,華東,46.5,33.99187506437302,2.1511974053536775
2449.TW,京元電子,283.5,193.98625005086262,2.149773229556051
2472.TW,立隆電,177.5,100.32541669209799,2.1453055130230103
2399.TW,映泰,42.70000076293945,23.07999997138977,2.1267181160174564
4956.TW,光鋐,49.04999923706055,24.959999958674114,2.096328838337014
2451.TW,創見,268.0,160.15541677474977,2.0848659961255844
2327.TW,國巨*,322.0,199.22395833333334,2.0726204358720635
2460.TW,建通,37.099998474121094,20.68208336432775,2.0623431975143935
2367.TW,燿華,57.5,36.34166673024495,2.042726421265595
4977.TW,眾達-KY,210.5,124.94291677474976,2.0341290048358607
2243.TW,宏旭-KY,28.200000762939453,13.090625035762788,2.0114942725384166
3532.TW,台勝科,181.5,104.83750003178915,1.9844840515432338
6658.TW,聯策,146.5,66.07291655540466,1.9676558565117075
4722.TW,國精化,186.5,137.58624986012777,1.9607419344285004
3044.TW,健鼎,454.0,308.39375,1.9455386903941996
